state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
228604,-406,74,8168,-21,17,27,9823,4,-2,1,5176,180,-7,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,228584,0
228614,-388,76,8148,-15,15,29,9822,-4,2,1,5160,180,-10,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,228593,0
228624,-398,46,8170,-15,13,24,9823,0,3,2,5168,172,-34,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,228602,0
228634,-422,74,8146,-19,14,26,9822,-7,-5,-1,5168,173,-29,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,228612,0
228644,-448,72,8170,-21,14,25,9822,0,3,6,5168,173,-37,25,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4194,0,228622,0
228654,-404,62,8170,-17,11,23,9823,-5,-4,1,5160,179,0,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,228633,0
228664,-420,70,8152,-16,16,26,9822,0,-4,4,5168,181,-28,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4193,0,228644,0
228674,-398,88,8156,-14,19,29,9823,-3,-4,5,5168,178,-15,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4193,0,228655,0
228684,-402,54,8166,-20,14,23,9822,-6,-2,4,5168,181,-27,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4193,0,228669,0
228694,-390,56,8170,-14,14,26,9823,0,0,2,5168,175,-26,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,228674,0
228704,-412,72,8186,-17,10,24,9823,0,-1,2,5168,172,-47,25,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4194,0,228683,0
228714,-434,66,8162,-16,13,27,9823,3,-1,2,5168,171,-63,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,228694,0
228724,-406,92,8144,-15,16,27,9823,-3,-1,3,5168,175,-41,25,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4194,0,228704,0
228734,-398,80,8180,-15,19,27,9821,-5,-8,3,5160,174,-47,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,228714,0
228744,-410,68,8142,-17,11,27,9823,3,0,5,5168,173,-23,25,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4194,0,228727,0
228754,-412,82,8168,-17,15,24,9823,-2,4,0,5168,170,-70,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4195,0,228735,0
228764,-406,50,8146,-14,14,25,9823,2,-1,4,5168,170,-28,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,228743,0
228774,-392,90,8166,-23,17,26,9822,-1,1,5,5168,173,-7,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,228755,0
228784,-456,66,8188,-15,16,24,9823,1,-1,6,5160,174,24,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,228762,0
228794,-386,84,8158,-20,12,24,9823,1,-1,3,5168,168,-12,25,144,0,6,0,0,0,0,0,0,-32295,0,0,0,4194,0,228772,0
228804,-402,96,8146,-14,14,25,9822,-5,-2,2,5160,167,-34,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,228782,0
228814,-396,68,8162,-19,18,24,9823,1,-2,3,5160,172,-40,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,228793,0
228824,-390,68,8152,-16,18,31,9823,0,-1,4,5168,179,-7,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4193,0,228807,0
228834,-422,54,8168,-21,16,27,9823,4,-1,1,5184,182,-15,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4193,0,228814,0
228844,-420,72,8164,-20,13,27,9822,-5,3,3,5168,182,-12,25,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4194,0,228831,0
228854,-416,76,8184,-15,14,27,9824,3,1,1,5160,185,-18,25,144,0,6,0,0,0,0,0,0,-32295,0,0,0,4194,0,228834,0
228864,-416,80,8166,-21,18,28,9823,0,0,3,5168,177,-20,25,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4194,0,228844,0
228874,-408,56,8156,-19,20,29,9822,0,-3,6,5168,174,-32,25,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4194,0,228852,0
228884,-404,84,8156,-18,12,23,9823,0,1,0,5168,173,-58,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,228863,0
228894,-410,66,8154,-13,17,21,9823,1,1,4,5160,175,-34,25,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4194,0,228878,0
228904,-416,64,8160,-17,15,27,9825,12,10,-2,5160,172,-17,25,144,0,6,0,0,0,0,0,0,-32295,0,0,0,4194,0,228883,0
228914,-406,58,8168,-16,16,30,9823,2,2,2,5160,174,11,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4193,0,228892,0
228924,-394,72,8172,-17,18,23,9822,-3,-4,3,5160,178,7,25,144,0,6,0,0,0,0,0,0,-32295,0,0,0,4194,0,228905,0
228934,-404,66,8176,-16,15,25,9823,0,-1,4,5160,179,0,25,144,0,6,0,0,0,0,0,0,-32295,0,0,0,4194,0,228912,0
228944,-432,72,8158,-15,9,25,9822,-6,-3,6,5168,182,1,25,144,0,6,0,0,0,0,0,0,-32295,0,0,0,4194,0,228922,0
228954,-420,82,8170,-16,12,30,9823,-1,1,1,5160,176,-10,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,228939,0
228964,-448,78,8182,-16,16,26,9823,-5,1,2,5168,178,10,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,228944,0
228974,-392,54,8162,-17,14,29,9823,-1,-2,6,5168,180,-3,25,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4194,0,228952,0
228984,-406,76,8154,-19,13,25,9823,1,1,0,5160,180,-39,25,144,0,6,0,0,0,0,0,0,-32295,0,0,0,4193,0,228972,0
228994,-404,54,8162,-21,16,27,9821,-6,-3,3,5160,176,-36,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4193,0,228978,0
229004,-416,82,8182,-16,21,25,9823,7,0,3,5168,170,-56,25,144,0,6,0,0,0,0,0,0,-32295,0,0,0,4194,0,228987,0
229014,-390,64,8172,-16,15,25,9821,-4,-1,-3,5168,167,-36,25,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4194,0,228994,0
229024,-412,96,8184,-14,10,27,9823,-7,4,6,5168,172,-62,25,144,0,6,0,0,0,0,0,0,-32295,0,0,0,4194,0,229006,0
229034,-424,56,8150,-17,19,27,9823,0,0,3,5184,173,-35,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4193,0,229015,0
229044,-392,56,8168,-19,16,25,9823,-5,0,3,5168,171,-50,25,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4194,0,229022,0
229054,-390,64,8184,-21,18,25,9823,1,0,1,5160,167,-82,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,229032,0
229064,-418,96,8186,-16,18,25,9823,4,2,2,5168,170,-61,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,229082,0
229074,-406,72,8160,-16,18,27,9823,0,5,3,5168,171,-46,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4195,0,229089,0
229084,-426,44,8176,-15,14,25,9824,6,-2,1,5168,172,-33,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,229094,0
229094,-408,50,8154,-14,18,22,9822,-4,-1,1,5168,170,-60,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,229096,0
229104,-424,82,8172,-19,15,29,9823,1,-2,1,5168,170,-27,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,229099,0
229114,-424,60,8168,-21,17,25,9824,1,-6,0,5168,175,-6,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,229101,0
229124,-416,78,8184,-22,14,26,9823,0,2,6,5160,176,-13,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,229104,0
229134,-406,64,8178,-21,12,25,9822,-4,-3,-1,5160,171,-29,25,144,0,6,0,0,0,0,0,0,-32295,0,0,0,4194,0,229113,0
229144,-412,44,8168,-17,9,27,9824,-1,4,3,5168,173,-53,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,229128,0
229154,-416,86,8178,-17,20,23,9823,3,0,4,5168,174,-38,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,229133,0
229164,-396,94,8158,-12,14,25,9823,-3,-2,2,5168,176,-12,25,144,0,6,0,0,0,0,0,0,-32295,0,0,0,4194,0,229145,0
229174,-432,74,8164,-12,12,23,9822,-2,0,1,5168,172,-49,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4193,0,229183,0
229184,-420,70,8168,-17,19,30,9823,7,1,-1,5160,172,-76,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,229204,0
229194,-414,48,8176,-17,11,29,9823,0,-3,2,5168,176,-70,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,229220,0
229204,-446,66,8174,-16,21,27,9822,-7,-3,4,5160,176,-55,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,229225,0
229214,-418,80,8164,-12,18,28,9823,1,1,4,5160,171,-32,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,229234,0
229224,-414,54,8160,-14,12,28,9823,3,0,3,5160,170,-40,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4193,0,229242,0
229234,-420,74,8152,-15,15,28,9822,-1,2,2,5160,175,-19,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,229242,0
229244,-412,58,8182,-16,14,27,9822,-7,-6,4,5168,176,-4,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,229242,0
229254,-406,68,8156,-19,16,29,9824,0,1,5,5168,173,-12,25,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4195,0,229247,0
229264,-430,48,8166,-17,17,26,9824,4,0,-2,5168,167,-52,25,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4194,0,229251,0
229274,-394,68,8174,-19,17,25,9823,3,0,4,5160,168,-82,25,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4193,0,229264,0
229284,-410,54,8174,-21,14,28,9823,-3,-3,4,5160,167,-76,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4195,0,229274,0
229294,-464,86,8156,-14,18,22,9822,-2,1,-2,5168,171,-45,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,229276,0
229304,-396,58,8168,-20,15,28,9822,-3,0,5,5184,164,-52,25,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4194,0,229282,0
229314,-378,68,8154,-20,19,25,9823,0,-4,5,5160,169,-60,25,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4194,0,229297,0
229324,-382,88,8172,-19,18,27,9821,-7,-2,-1,5160,177,-27,25,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4193,0,229303,0
229334,-422,52,8144,-18,15,25,9823,-1,4,0,5160,186,12,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4193,0,229313,0
229344,-402,64,8166,-22,16,26,9824,5,-1,5,5168,184,3,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,229324,0
229354,-408,90,8166,-23,22,26,9823,1,0,4,5168,179,-8,25,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4193,0,229332,0
229364,-436,84,8160,-19,17,25,9823,1,2,3,5168,179,-15,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,229342,0
229374,-400,88,8158,-17,16,30,9823,2,-5,5,5168,177,-13,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,229358,0
229384,-390,76,8158,-16,11,23,9822,-4,-2,0,5160,178,2,25,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4193,0,229363,0
229394,-432,70,8174,-16,18,31,9823,0,3,7,5160,174,-12,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,229376,0
229404,-440,66,8170,-21,16,27,9823,5,5,6,5184,176,5,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4193,0,229382,0
229414,-434,70,8158,-13,18,25,9823,-2,-1,3,5168,177,2,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4193,0,229392,0
229424,-416,94,8168,-16,17,24,9824,3,-2,2,5168,175,17,25,144,0,6,0,0,0,0,0,0,-32295,0,0,0,4195,0,229403,0
229434,-386,84,8168,-14,19,30,9823,-2,-2,0,5160,174,-2,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,229413,0
229444,-416,42,8162,-14,15,24,9823,4,-1,4,5160,179,-7,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4195,0,229435,0
229454,-398,72,8170,-19,14,24,9824,8,0,6,5160,182,-7,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,229437,0
229464,-398,50,8180,-22,16,26,9823,3,-2,6,5168,179,-17,25,144,0,6,0,0,0,0,0,0,-32295,0,0,0,4193,0,229442,0
229474,-416,82,8162,-17,17,27,9823,-1,0,3,5168,178,-35,25,144,0,6,0,0,0,0,0,0,-32296,0,0,0,4195,0,229454,0
229484,-448,58,8166,-18,18,28,9824,0,-7,2,5160,176,-27,25,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4194,0,229463,0
229494,-396,70,8162,-13,15,26,9822,1,0,2,5160,180,-28,25,144,0,6,0,0,0,0,0,0,-32295,0,0,0,4193,0,229472,0
229504,-418,38,8188,-14,15,24,9823,0,-2,2,5160,178,17,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4193,0,229484,0
229514,-430,60,8150,-14,15,27,9823,3,-1,0,5160,174,-5,25,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4194,0,229492,0
229524,-392,76,8150,-15,14,25,9823,-4,-1,3,5168,174,4,25,144,0,6,0,0,0,0,0,0,-32295,0,0,0,4194,0,229502,0
229534,-414,82,8168,-19,18,22,9823,3,-1,2,5168,175,-7,25,144,0,6,0,0,0,0,0,0,-32295,0,0,0,4194,0,229513,0
229544,-398,50,8168,-19,15,25,9822,-2,0,3,5168,173,-18,25,144,0,6,0,0,0,0,0,0,-32295,0,0,0,4195,0,229523,0
229554,-394,74,8160,-21,14,27,9823,-2,0,5,5160,172,0,25,144,0,6,0,0,0,0,0,0,-32295,0,0,0,4194,0,229533,0
229564,-418,72,8140,-18,14,28,9824,4,-1,3,5168,177,-16,25,144,0,6,0,0,0,0,0,0,-32295,0,0,0,4194,0,229550,0
229574,-440,94,8168,-13,13,29,9824,0,0,3,5168,178,-12,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4193,0,229561,0
229584,-424,56,8174,-15,19,29,9823,0,1,6,5160,177,-12,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,229569,0
229594,-422,80,8170,-18,12,28,9823,5,-3,2,5160,171,-32,25,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4193,0,229576,0
229604,-424,66,8162,-20,11,29,9823,-1,0,4,5176,166,-42,25,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4194,0,229583,0
229614,-438,72,8170,-16,16,26,9823,1,-1,3,5160,167,-57,25,144,0,6,0,0,0,0,0,0,-32295,0,0,0,4194,0,229594,0
229624,-446,74,8170,-17,15,28,9823,4,4,4,5168,176,-10,25,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4194,0,229605,0
229634,-418,82,8164,-17,14,31,9823,1,0,3,5160,181,-2,25,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4194,0,229615,0
229644,-412,72,8160,-13,16,30,9823,4,1,-3,5160,176,-36,25,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4194,0,229633,0
229654,-396,62,8154,-20,16,24,9823,5,-1,3,5168,170,-55,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4195,0,229648,0
229664,-418,68,8158,-18,19,25,9823,3,1,3,5168,172,-41,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4193,0,229655,0
229674,-446,62,8144,-19,15,24,9823,1,1,2,5168,176,5,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,229657,0
229684,-406,90,8158,-12,13,26,9823,-2,1,5,5160,179,4,25,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4193,0,229662,0
229694,-392,72,8156,-16,16,25,9822,-6,4,4,5168,178,-9,25,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4194,0,229673,0
