state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
411923,-410,66,8180,-17,15,28,9822,-5,1,1,5160,177,24,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4879,0,411807,0
411933,-444,70,8150,-19,11,30,9822,-2,-3,3,5176,179,39,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,411814,0
411943,-446,76,8178,-15,15,24,9821,-8,-1,4,5168,179,35,26,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4878,0,411830,0
411953,-434,44,8170,-15,16,27,9821,-3,-1,0,5168,179,47,26,144,0,6,0,0,0,0,0,0,-32291,0,0,0,4878,0,411844,0
411963,-428,70,8174,-13,14,23,9821,1,0,7,5176,179,31,26,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4878,0,411849,0
411973,-434,82,8156,-19,15,24,9822,7,1,0,5160,181,19,26,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4878,0,411860,0
411983,-378,52,8156,-16,16,27,9820,-3,3,2,5168,184,26,26,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4878,0,411867,0
411993,-426,68,8168,-18,14,28,9821,2,2,4,5168,185,54,26,144,0,6,0,0,0,0,0,0,-32291,0,0,0,4878,0,411875,0
412003,-414,60,8162,-16,16,30,9822,3,-2,5,5160,184,70,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,411909,0
412013,-434,54,8176,-16,17,25,9821,-3,5,1,5176,182,50,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,411912,0
412023,-406,54,8162,-15,11,27,9822,1,-1,0,5160,181,65,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,411917,0
412033,-428,56,8144,-16,17,25,9821,-5,-3,3,5176,179,60,26,144,0,6,0,0,0,0,0,0,-32291,0,0,0,4878,0,411919,0
412043,-434,70,8182,-15,11,26,9821,0,4,2,5168,175,75,26,144,0,6,0,0,0,0,0,0,-32291,0,0,0,4879,0,411926,0
412053,-460,48,8180,-16,15,26,9821,-5,3,0,5168,177,55,26,144,0,6,0,0,0,0,0,0,-32294,0,0,0,4878,0,411934,0
412063,-434,64,8178,-16,14,25,9821,2,-1,3,5176,181,33,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,411947,0
412073,-432,76,8174,-16,16,29,9821,0,0,2,5168,183,34,26,144,0,6,0,0,0,0,0,0,-32291,0,0,0,4878,0,411957,0
412083,-394,46,8174,-17,20,29,9821,-1,0,0,5176,183,36,25,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,411964,0
412093,-432,60,8182,-16,20,29,9822,-4,1,2,5176,183,66,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,411987,0
412103,-392,42,8164,-15,14,28,9821,6,1,2,5168,184,52,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4879,0,411992,0
412113,-418,48,8182,-14,17,27,9822,0,4,3,5176,185,72,25,144,0,6,0,0,0,0,0,0,-32291,0,0,0,4879,0,412031,0
412123,-418,64,8158,-13,19,27,9821,-7,0,8,5160,179,79,25,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412067,0
412133,-420,44,8186,-16,16,25,9821,-4,1,2,5176,175,96,26,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4879,0,412075,0
412143,-426,62,8176,-13,18,31,9822,4,-2,2,5168,173,59,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412077,0
412153,-442,66,8182,-15,16,26,9823,5,-4,3,5168,175,61,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4879,0,412085,0
412163,-424,56,8174,-18,17,24,9821,1,2,6,5184,175,50,25,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412098,0
412173,-406,56,8176,-18,15,24,9822,0,-2,2,5168,179,70,25,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4877,0,412098,0
412183,-396,72,8156,-10,10,27,9821,-1,0,5,5176,178,49,26,144,0,6,0,0,0,0,0,0,-32291,0,0,0,4878,0,412098,0
412193,-458,80,8184,-16,15,26,9822,5,-2,0,5168,179,72,25,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412098,0
412203,-420,70,8148,-16,14,24,9822,6,2,5,5168,183,87,25,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412114,0
412213,-432,72,8172,-16,14,27,9822,9,1,5,5184,183,88,25,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412119,0
412223,-384,78,8158,-8,14,28,9821,1,2,4,5168,182,64,25,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4878,0,412129,0
412233,-418,74,8158,-11,14,30,9821,0,-1,0,5168,180,36,25,144,0,6,0,0,0,0,0,0,-32291,0,0,0,4878,0,412142,0
412243,-416,64,8166,-16,13,27,9822,0,-5,0,5168,182,52,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4879,0,412157,0
412253,-388,60,8178,-14,16,23,9822,0,0,1,5168,182,56,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412160,0
412263,-426,66,8182,-20,14,25,9821,0,2,5,5176,183,66,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412167,0
412273,-426,88,8152,-17,14,27,9822,0,-3,9,5168,182,51,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412172,0
412283,-436,68,8192,-17,13,26,9822,3,3,3,5168,186,67,25,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412182,0
412293,-396,40,8148,-10,12,27,9822,0,-3,1,5168,184,78,25,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412187,0
412303,-400,80,8168,-21,18,27,9822,2,0,3,5168,182,96,25,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412197,0
412313,-414,78,8186,-13,18,26,9821,-6,-1,3,5176,179,87,25,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4879,0,412210,0
412323,-454,84,8166,-17,17,28,9821,-5,-1,5,5168,180,94,25,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412212,0
412333,-456,28,8238,-10,18,23,9821,-1,-1,1,5168,178,81,25,144,0,6,0,0,0,0,0,0,-32291,0,0,0,4878,0,412221,0
412343,-382,54,8170,-14,14,24,9821,-3,3,3,5168,178,82,26,144,0,6,0,0,0,0,0,0,-32291,0,0,0,4878,0,412225,0
412353,-384,52,8166,-11,18,29,9822,0,-2,2,5168,177,42,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412234,0
412363,-432,66,8160,-14,13,32,9822,4,3,6,5184,178,26,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4877,0,412249,0
412373,-364,48,8180,-14,12,25,9822,0,4,0,5168,183,28,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412258,0
412383,-406,50,8190,-18,24,30,9822,1,-1,5,5168,182,66,25,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412287,0
412393,-406,66,8154,-15,16,26,9822,4,-1,2,5168,181,75,25,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412289,0
412403,-412,32,8134,-17,14,32,9821,6,-1,3,5168,178,89,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412292,0
412413,-442,58,8176,-15,15,27,9822,0,-4,3,5184,179,112,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412295,0
412423,-422,82,8170,-17,14,28,9821,-1,1,5,5168,181,120,25,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412330,0
412433,-428,70,8178,-15,13,27,9822,1,-2,0,5176,179,81,26,144,0,6,0,0,0,0,0,0,-32291,0,0,0,4878,0,412332,0
412443,-434,88,8192,-17,14,25,9820,-3,-2,5,5168,179,58,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412337,0
412453,-402,56,8156,-20,15,30,9821,-1,-6,4,5168,179,33,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4879,0,412339,0
412463,-408,70,8184,-18,18,29,9821,3,-2,2,5184,178,22,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412347,0
412473,-436,50,8164,-18,19,29,9822,-4,0,5,5160,178,51,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4879,0,412383,0
412483,-402,56,8162,-12,12,29,9821,-4,1,4,5160,176,45,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412389,0
412493,-382,72,8180,-19,16,29,9821,0,-2,0,5160,176,55,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412399,0
412503,-426,74,8174,-22,13,28,9822,4,1,3,5168,180,66,25,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412413,0
412513,-434,68,8164,-16,15,25,9822,0,1,0,5176,181,73,25,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4879,0,412424,0
412523,-400,64,8158,-16,19,27,9822,3,1,1,5168,182,77,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412430,0
412533,-404,68,8178,-13,17,29,9822,0,-1,0,5168,179,58,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412435,0
412543,-430,60,8162,-17,18,31,9821,1,-2,1,5176,179,55,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412442,0
412553,-392,70,8156,-11,10,26,9823,4,-2,6,5160,178,38,25,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4879,0,412450,0
412563,-390,44,8154,-13,17,27,9822,-4,2,5,5176,178,23,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412452,0
412573,-436,44,8162,-15,15,27,9822,-3,-2,4,5160,178,20,26,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4878,0,412457,0
412583,-392,60,8170,-18,11,25,9820,-2,2,1,5160,181,45,25,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4878,0,412465,0
412593,-412,74,8166,-12,17,27,9821,0,-2,2,5168,179,49,25,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4877,0,412489,0
412603,-398,64,8160,-17,16,24,9822,0,-4,3,5168,180,50,25,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4878,0,412494,0
412613,-430,54,8182,-17,15,29,9821,4,2,5,5184,179,28,25,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4878,0,412502,0
412623,-404,62,8176,-14,14,28,9822,-1,1,4,5168,180,45,26,144,0,6,0,0,0,0,0,0,-32291,0,0,0,4878,0,412505,0
412633,-402,70,8162,-12,14,28,9822,2,-3,2,5160,179,50,25,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412517,0
412643,-404,58,8172,-16,12,28,9821,-4,-2,4,5168,180,67,25,144,0,6,0,0,0,0,0,0,-32291,0,0,0,4878,0,412525,0
412653,-426,82,8156,-18,19,30,9822,-1,2,4,5168,182,54,25,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412539,0
412663,-454,54,8168,-11,14,26,9822,3,-2,2,5176,182,66,25,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412547,0
412673,-444,66,8170,-19,18,27,9821,8,1,5,5168,185,74,25,144,0,6,0,0,0,0,0,0,-32291,0,0,0,4878,0,412554,0
412683,-436,68,8150,-20,13,28,9822,2,4,4,5168,182,85,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412569,0
412693,-414,32,8154,-12,10,25,9822,0,2,2,5168,182,74,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412581,0
412703,-438,68,8164,-16,13,25,9821,-4,-1,3,5168,179,49,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412589,0
412713,-384,64,8158,-14,14,24,9822,-4,0,4,5160,178,36,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412596,0
412723,-448,66,8174,-17,13,31,9821,-6,-2,6,5168,180,30,26,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4878,0,412608,0
412733,-416,88,8192,-14,12,28,9821,-3,-3,4,5168,179,9,26,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4878,0,412622,0
412743,-426,44,8158,-14,12,25,9821,3,0,6,5168,178,26,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412632,0
412753,-410,46,8144,-20,18,20,9821,2,-4,3,5168,176,35,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412644,0
412763,-396,68,8164,-18,13,27,9822,-1,5,6,5176,176,57,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412669,0
412773,-414,62,8162,-16,15,25,9822,-5,0,-1,5168,179,62,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4879,0,412691,0
412783,-436,64,8174,-19,12,27,9823,0,2,2,5168,178,38,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412693,0
412793,-400,56,8164,-18,10,25,9822,4,-3,2,5168,181,34,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412701,0
412803,-426,36,8164,-18,17,23,9822,-4,0,2,5168,181,29,26,144,0,6,0,0,0,0,0,0,-32291,0,0,0,4878,0,412713,0
412813,-430,62,8182,-13,15,26,9822,-1,-3,0,5168,184,46,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4879,0,412721,0
412823,-444,64,8172,-19,14,23,9821,-9,1,0,5160,179,18,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412737,0
412833,-390,42,8184,-17,13,27,9822,0,-5,2,5168,176,2,26,144,0,6,0,0,0,0,0,0,-32291,0,0,0,4878,0,412742,0
412843,-442,62,8172,-13,14,28,9821,2,-3,2,5176,171,-1,26,144,0,6,0,0,0,0,0,0,-32293,0,0,0,4878,0,412752,0
412853,-430,72,8156,-13,12,27,9822,5,3,3,5168,170,-16,26,144,0,6,0,0,0,0,0,0,-32292,0,0,0,4878,0,412757,0
