state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
418395,114,-264,-8254,-16,74,82,329,3,5,-2,5168,188,58,26,144,0,6,0,0,0,0,0,0,-32330,0,0,0,2935,0,418283,0
418405,110,-288,-8294,-18,-3,111,328,4,0,3,5160,187,55,26,144,0,6,0,0,0,0,0,0,-32330,0,0,0,2935,0,418299,0
418415,92,-370,-8282,-21,-61,89,328,-1,-3,-3,5168,188,33,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2934,0,418306,0
418425,92,-392,-8314,-18,-132,17,327,-9,4,4,5168,188,36,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2935,0,418313,0
418435,106,-288,-8288,-4,-138,-36,328,1,0,2,5160,185,32,26,144,0,6,0,0,0,0,0,0,-32330,0,0,0,2935,0,418323,0
418445,108,-256,-8292,-15,-112,-125,328,6,-5,-3,5168,185,47,26,144,0,6,0,0,0,0,0,0,-32330,0,0,0,2935,0,418343,0
418455,100,-256,-8282,-14,-58,-185,327,-3,-6,-4,5176,184,36,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2935,0,418347,0
418465,144,-292,-8278,-18,46,-237,328,4,5,-5,5176,186,51,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2935,0,418354,0
418475,222,-418,-8338,-19,112,-254,327,-3,-5,0,5168,189,66,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,2935,0,418364,0
418485,464,-656,-8218,-25,136,-160,328,-2,0,0,5160,188,51,26,144,0,6,0,0,0,0,0,0,-32330,0,0,0,2935,0,418379,0
418495,550,-616,-8320,-41,115,-3,326,-1,3,2,5168,191,62,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2935,0,418386,0
418505,1070,-232,-8202,-43,108,267,327,-1,-3,0,5168,190,32,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2935,0,418393,0
418515,1750,14,-8090,-87,121,503,326,-9,-3,-4,5176,189,62,26,144,0,6,0,0,0,0,0,0,-32330,0,0,0,2935,0,418403,0
418525,2494,290,-7332,-476,-279,1176,328,4,-3,0,5168,188,68,26,144,0,6,0,0,0,0,0,0,-32330,0,0,0,2936,0,418420,0
418535,2958,118,-9144,-441,-161,1361,328,0,4,-2,5160,188,70,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2937,0,418426,0
418545,484,-618,-8694,101,192,1109,327,-7,1,0,5168,188,59,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2936,0,418434,0
418555,690,-930,-8174,96,323,1033,329,3,-3,0,5168,190,54,26,144,0,6,0,0,0,0,0,0,-32330,0,0,0,2937,0,418483,0
418565,-5596,-1240,-7372,-21,-379,555,329,7,4,-2,5168,191,66,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2937,0,418497,0
418575,-4850,-1466,-6688,-639,-2142,61,326,-1,-2,-1,5168,193,61,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2936,0,418499,0
418585,276,-944,-9212,-361,-1192,311,328,-1,-2,-2,5168,193,60,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2937,0,418504,0
418595,-1008,-352,-7468,70,493,325,329,7,5,-2,5168,190,71,26,144,0,6,0,0,0,0,0,0,-32330,0,0,0,2936,0,418510,0
418605,-714,-572,-8502,28,357,83,328,4,-1,3,5168,189,69,26,144,0,6,0,0,0,0,0,0,-32330,0,0,0,2937,0,418510,0
418615,140,-580,-8348,-5,-375,84,328,9,0,2,5184,189,76,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2936,0,418519,0
418625,120,-444,-8216,39,205,-10,328,-2,-3,-3,5168,186,63,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2936,0,418521,0
418635,86,-526,-8318,48,229,-26,327,-6,1,5,5168,185,67,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2935,0,418526,0
418645,288,-608,-8288,23,-2,-34,327,-3,1,1,5168,185,75,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2936,0,418533,0
418655,284,-390,-8330,9,25,-12,327,1,2,2,5160,183,53,25,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2935,0,418550,0
418665,38,228,-8246,-7,67,24,328,3,-1,2,5168,186,61,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2936,0,418557,0
418675,24,386,-8318,-18,31,40,328,-1,-4,1,5168,185,48,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2935,0,418563,0
418685,20,-416,-8354,-36,-64,47,327,5,-1,3,5168,187,82,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2936,0,418576,0
418695,22,-344,-8396,-24,-58,45,329,3,-1,2,5168,185,72,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2936,0,418584,0
418705,-36,-330,-8304,6,83,33,327,-5,-5,3,5168,188,65,25,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2935,0,418596,0
418715,30,-330,-8302,29,221,32,328,1,4,-1,5168,188,42,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2935,0,418603,0
418725,70,-362,-8342,20,221,31,328,1,2,0,5168,188,30,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2935,0,418617,0
418735,86,-346,-8298,12,117,26,328,1,0,-1,5168,186,45,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2935,0,418623,0
418745,64,-332,-8330,14,66,18,328,8,0,-2,5168,185,65,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2935,0,418633,0
418755,30,-388,-8340,14,104,20,328,3,3,4,5168,188,87,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2935,0,418644,0
418765,-2,-424,-8286,4,31,28,328,7,-2,0,5168,190,94,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,418656,0
418775,76,-376,-8272,-3,-28,33,327,-3,0,1,5168,192,79,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,418671,0
418785,238,-314,-8216,-33,-54,22,326,-7,-10,0,5160,187,64,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2933,0,418676,0
418795,102,-342,-8278,-43,-64,29,327,-9,-3,3,5168,185,63,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,418686,0
418805,2,-374,-8274,-43,-137,67,328,6,-3,0,5168,184,53,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2934,0,418696,0
418815,-94,-290,-8270,-45,-217,94,326,-8,1,-1,5160,185,78,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2932,0,418721,0
418825,-90,-250,-8362,-46,-325,133,327,-4,1,-3,5168,184,65,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,418746,0
418835,-44,-210,-8352,-40,-271,136,328,0,2,0,5168,187,60,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,418762,0
418845,152,-320,-8286,-27,-120,123,328,0,4,-2,5168,185,29,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,418768,0
418855,284,-326,-8306,-29,-65,88,327,0,-3,1,5168,188,42,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,418772,0
418865,410,-546,-8212,-50,-124,21,326,-2,1,-1,5160,188,40,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2933,0,418780,0
418875,152,-354,-8276,-100,-336,13,329,6,6,1,5160,188,33,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,418785,0
418885,442,-244,-8406,-131,-503,-3,327,-3,-1,0,5168,187,39,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,418788,0
418895,422,-452,-8320,-82,-240,-49,327,2,-6,0,5168,189,61,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2934,0,418793,0
418905,-282,-464,-8382,-11,-17,-59,327,-3,3,0,5160,189,78,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,418795,0
418915,-478,-238,-8368,-15,-102,-10,328,2,-5,0,5168,186,79,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2934,0,418806,0
418925,-104,-332,-8346,-5,-108,29,328,1,0,2,5168,186,49,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,418814,0
418935,-136,-348,-8254,9,-9,19,327,0,0,0,5168,192,65,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2934,0,418826,0
418945,-42,-290,-8292,14,49,-9,329,3,2,0,5168,195,65,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,418833,0
418955,28,-334,-8324,11,36,-1,328,0,-3,0,5168,191,57,26,144,0,6,0,0,0,0,0,0,-32330,0,0,0,2933,0,418845,0
418965,-12,-322,-8346,36,31,2,327,-4,-1,-1,5168,185,45,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2933,0,418853,0
418975,-96,-312,-8356,48,55,-35,327,-5,-4,0,5168,188,49,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,418868,0
418985,-26,-320,-8314,61,181,-96,328,0,2,3,5168,191,74,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,418874,0
418995,-14,-328,-8404,98,275,-112,328,-1,1,0,5168,190,69,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,418885,0
419005,12,-328,-8414,157,369,-116,327,1,-2,2,5168,189,65,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2934,0,418895,0
419015,72,-366,-8312,175,379,-110,328,4,1,2,5168,192,49,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2934,0,418920,0
419025,152,-382,-8212,128,286,-74,327,-7,-3,-1,5168,191,62,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,418924,0
419035,264,-370,-8156,77,146,-40,328,2,-6,0,5168,188,56,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,418930,0
419045,334,-368,-8180,6,-104,26,327,1,-2,-2,5168,187,52,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2933,0,418937,0
419055,208,-354,-8280,-18,-243,56,328,0,4,2,5168,189,38,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,418943,0
419065,100,-374,-8336,-27,-274,41,328,6,3,-1,5160,189,61,26,144,0,6,0,0,0,0,0,0,-32330,0,0,0,2933,0,418954,0
419075,62,-364,-8336,-22,-184,35,327,-3,0,0,5168,189,83,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2933,0,418968,0
419085,2,-362,-8326,-6,8,33,327,-2,-2,0,5168,186,93,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2934,0,418979,0
419095,6,-356,-8322,3,91,26,327,0,-2,1,5176,185,87,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,418989,0
419105,68,-398,-8284,1,78,23,326,-7,-4,0,5168,185,80,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2933,0,418994,0
419115,78,-388,-8270,-2,19,14,328,-1,0,-2,5168,187,74,26,144,0,6,0,0,0,0,0,0,-32330,0,0,0,2933,0,419004,0
419125,102,-368,-8288,-16,-77,23,328,0,-1,0,5168,188,49,26,144,0,6,0,0,0,0,0,0,-32330,0,0,0,2933,0,419017,0
419135,116,-344,-8258,-25,-107,27,328,0,4,-1,5160,189,54,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419023,0
419145,118,-372,-8294,-33,-116,26,328,2,2,-3,5168,187,61,26,144,0,6,0,0,0,0,0,0,-32330,0,0,0,2934,0,419033,0
419155,98,-388,-8310,-30,-83,32,327,-2,-4,5,5168,189,52,26,144,0,6,0,0,0,0,0,0,-32330,0,0,0,2933,0,419043,0
419165,82,-400,-8294,-16,-54,29,328,9,-1,-1,5168,188,53,26,144,0,6,0,0,0,0,0,0,-32330,0,0,0,2933,0,419054,0
419175,76,-346,-8352,-6,-18,31,329,5,11,-3,5176,189,30,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2933,0,419086,0
419185,46,-362,-8288,3,28,14,328,1,4,-1,5168,188,42,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2934,0,419089,0
419195,54,-354,-8282,-6,29,-3,329,3,0,-3,5168,188,49,26,144,0,6,0,0,0,0,0,0,-32330,0,0,0,2933,0,419091,0
419205,82,-372,-8280,-13,-17,-15,329,3,1,0,5168,189,58,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419099,0
419215,78,-398,-8302,-15,-47,-17,327,3,4,-1,5160,185,40,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2933,0,419107,0
419225,120,-360,-8286,-16,-76,-3,327,-1,0,1,5168,187,22,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419113,0
419235,76,-366,-8290,-18,-82,4,328,5,5,1,5168,188,54,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2934,0,419126,0
419245,90,-376,-8300,-23,-51,12,327,-4,3,0,5168,191,68,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419139,0
419255,84,-372,-8316,-18,-19,11,328,2,-2,0,5168,188,66,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419155,0
419265,108,-386,-8300,-12,-16,27,328,0,0,-1,5160,188,52,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2934,0,419172,0
419275,110,-390,-8294,-13,-23,29,327,0,3,-1,5168,190,63,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2933,0,419188,0
419285,122,-368,-8300,-14,-42,30,326,0,-3,0,5168,191,75,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2934,0,419191,0
419295,110,-374,-8314,-19,-48,35,329,10,1,2,5168,189,85,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2934,0,419193,0
419305,58,-370,-8306,-15,-46,37,329,1,0,5,5168,190,69,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419196,0
419315,90,-352,-8270,-16,-47,37,326,-12,-2,-2,5160,189,52,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2934,0,419203,0
419325,38,-330,-8280,-17,-40,37,328,-2,2,0,5168,191,58,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2934,0,419213,0
419335,94,-358,-8310,-16,-38,38,327,-9,1,7,5168,184,36,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419223,0
419345,92,-372,-8294,-17,-32,35,329,2,-1,-3,5160,184,48,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419234,0
419355,96,-388,-8290,-16,-37,33,328,0,-2,2,5168,185,44,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419245,0
419365,92,-376,-8268,-15,-39,39,328,4,-2,0,5160,189,56,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2934,0,419257,0
419375,98,-376,-8306,-15,-39,39,328,-5,-2,0,5168,186,50,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419271,0
419385,92,-378,-8300,-18,-40,39,328,0,2,-1,5168,190,70,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419276,0
419395,84,-390,-8294,-16,-41,40,327,-4,-5,3,5168,189,69,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419284,0
419405,64,-340,-8296,-18,-41,39,328,-1,1,1,5168,188,62,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419293,0
419415,64,-368,-8316,-11,-39,44,328,6,-1,-1,5160,187,44,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419306,0
419425,90,-386,-8302,-13,-38,40,327,0,-2,3,5168,189,33,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2933,0,419314,0
419435,92,-392,-8284,-17,-40,36,327,-7,1,3,5168,190,56,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419325,0
419445,94,-370,-8304,-17,-39,36,328,6,5,0,5168,187,46,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2933,0,419333,0
419455,76,-398,-8316,-19,-42,39,329,5,3,1,5168,185,63,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2934,0,419374,0
419465,54,-420,-8448,31,-19,31,328,1,0,-1,5152,186,56,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2933,0,419386,0
419475,76,-416,-8020,33,38,29,327,-6,0,0,5168,187,60,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419398,0
419485,80,-406,-8216,-15,78,36,327,-5,0,0,5168,187,59,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2934,0,419401,0
419495,92,-394,-8250,-18,53,33,328,0,0,0,5168,185,59,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419407,0
419505,98,-386,-8230,15,-19,40,328,0,1,0,5168,185,46,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419410,0
419515,60,-438,-8098,-2,-71,27,328,-1,-4,-2,5152,185,30,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419412,0
419525,110,-360,-8372,38,-117,40,328,0,5,-2,5168,186,27,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2933,0,419414,0
419535,50,-390,-8326,66,-76,33,327,-5,0,1,5168,185,51,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2933,0,419424,0
419545,88,-410,-8132,-2,87,14,327,-8,4,-1,5168,185,58,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2934,0,419440,0
419555,122,-380,-8204,-22,163,29,328,7,1,2,5168,185,55,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419446,0
419565,114,-368,-8440,25,143,42,328,-4,0,-5,5152,187,52,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419457,0
419575,126,-392,-8306,44,71,28,327,-1,-1,0,5168,192,56,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2933,0,419473,0
419585,174,-394,-8222,19,-89,32,328,0,-1,-2,5160,194,85,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419481,0
419595,194,-418,-8280,8,-23,71,327,-4,1,-2,5168,194,83,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419483,0
419605,-62,-430,-8262,-24,173,95,327,-3,1,3,5168,188,70,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419493,0
419615,48,-372,-8306,-17,116,75,328,-2,2,-3,5152,187,52,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2934,0,419504,0
419625,162,-422,-8240,-31,-142,61,328,9,4,-4,5168,186,40,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2934,0,419514,0
419635,294,-392,-8390,-23,-205,64,328,1,-3,0,5168,185,46,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419525,0
419645,112,-366,-8310,-23,-148,50,326,-5,2,0,5160,190,54,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2933,0,419533,0
419655,48,-464,-8376,-14,-82,43,329,3,-1,2,5168,191,52,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419543,0
419665,80,-404,-8316,-22,-39,50,328,3,-1,0,5160,190,56,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419556,0
419675,56,-418,-8322,-28,-47,61,328,5,1,3,5168,186,35,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419563,0
419685,206,-384,-8312,-21,-64,49,328,9,-1,2,5168,185,37,26,144,0,6,0,0,0,0,0,0,-32330,0,0,0,2933,0,419576,0
419695,186,-398,-8294,-21,-79,40,327,-1,1,4,5160,184,37,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419583,0
419705,124,-406,-8286,-16,-87,35,328,-7,-3,4,5160,183,38,26,144,0,6,0,0,0,0,0,0,-32330,0,0,0,2933,0,419596,0
419715,60,-366,-8248,-40,-132,14,327,-3,2,-3,5152,184,51,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419609,0
419725,58,-406,-8238,-72,-208,-22,327,-3,-5,-2,5168,185,21,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2934,0,419624,0
419735,66,-348,-8332,-75,-228,-45,329,7,4,4,5168,188,19,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2935,0,419629,0
419745,6,-276,-8302,-70,-253,-194,327,5,-3,-5,5160,188,28,26,144,0,6,0,0,0,0,0,0,-32330,0,0,0,2933,0,419634,0
419755,-2,-330,-8378,-50,-204,-334,329,6,7,2,5168,188,42,26,144,0,6,0,0,0,0,0,0,-32330,0,0,0,2934,0,419656,0
419765,-106,-356,-8334,5,5,-445,329,4,3,0,5160,187,52,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2934,0,419666,0
419775,-168,-428,-8232,1,97,-438,328,4,0,2,5168,185,50,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419668,0
419785,168,-572,-8214,-50,126,-338,328,0,2,-3,5168,186,58,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419673,0
419795,374,-404,-8278,-57,105,-246,328,-1,-3,-3,5160,185,62,26,144,0,6,0,0,0,0,0,0,-32330,0,0,0,2933,0,419686,0
419805,520,-352,-8346,-37,0,-56,326,-6,-4,1,5168,187,60,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2933,0,419696,0
419815,388,-388,-8296,-21,-103,56,327,-2,0,-1,5160,185,55,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419714,0
419825,104,-386,-8276,-28,-198,99,328,-1,2,0,5168,187,52,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2934,0,419738,0
419835,-22,-368,-8282,-38,-201,56,328,0,-1,0,5168,187,60,26,144,0,6,0,0,0,0,0,0,-32330,0,0,0,2933,0,419741,0
419845,70,-400,-8316,-27,-135,13,327,2,-2,0,5160,185,61,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2933,0,419743,0
419855,94,-372,-8292,-19,-64,20,328,0,4,1,5168,187,58,26,144,0,6,0,0,0,0,0,0,-32330,0,0,0,2933,0,419746,0
419865,78,-394,-8324,-1,42,46,328,5,0,-3,5160,189,52,26,144,0,6,0,0,0,0,0,0,-32330,0,0,0,2933,0,419753,0
419875,112,-366,-8336,6,107,62,328,5,0,-2,5168,191,49,26,144,0,6,0,0,0,0,0,0,-32330,0,0,0,2933,0,419763,0
419885,-26,-366,-8256,26,118,83,328,5,2,3,5168,190,41,26,144,0,6,0,0,0,0,0,0,-32330,0,0,0,2933,0,419774,0
419895,112,-406,-8156,-30,-46,37,328,6,2,-2,5160,190,50,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419792,0
419905,92,-356,-8380,-22,-248,30,328,1,4,1,5168,188,54,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419800,0
419915,78,-404,-8322,-17,-258,25,327,-6,2,-2,5160,187,75,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419806,0
419925,104,-346,-8236,-25,-148,-26,328,3,1,0,5168,188,76,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419813,0
419935,242,-310,-8204,-40,-67,-118,328,2,3,2,5168,187,62,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2934,0,419825,0
419945,186,-274,-8318,-29,-17,-270,327,-4,1,-2,5160,188,55,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2933,0,419836,0
419955,152,-348,-8324,-13,-29,-331,328,0,0,0,5168,186,37,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419847,0
419965,-10,-302,-8350,6,-45,-349,328,-1,1,-1,5168,188,58,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2934,0,419853,0
419975,-90,-324,-8244,2,-73,-293,328,0,-2,-1,5176,185,73,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419863,0
419985,70,-512,-8208,-80,-134,-208,327,-6,-2,1,5168,189,81,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419874,0
419995,248,-410,-8242,-96,-160,-168,328,4,-1,0,5160,187,69,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419889,0
420005,376,-416,-8404,-69,-188,-152,329,5,8,2,5168,188,58,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419896,0
420015,538,-414,-8350,-43,-147,-196,328,1,-2,-5,5168,189,55,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419906,0
420025,538,-466,-8222,-57,-105,-300,327,-2,-1,2,5168,187,47,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2933,0,419913,0
420035,372,-574,-8250,-81,-102,-341,328,0,-4,2,5168,189,53,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2934,0,419935,0
420045,210,-508,-8288,-110,-197,-332,327,-2,1,-1,5160,186,64,26,144,0,6,0,0,0,0,0,0,-32330,0,0,0,2934,0,419938,0
420055,32,-378,-8344,-119,-240,-283,327,-4,-2,0,5168,189,90,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2934,0,419946,0
420065,-322,-264,-8264,-127,-192,-219,328,5,-1,0,5160,187,71,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2933,0,419954,0
420075,-724,-142,-8364,-145,-261,-151,328,3,3,0,5168,188,63,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2934,0,419966,0
420085,-532,-112,-8326,-225,-462,-41,328,0,1,-2,5168,188,62,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2936,0,419979,0
420095,-312,-208,-8518,-277,-616,14,327,-7,-2,1,5160,188,74,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2935,0,420003,0
420105,-194,-250,-8862,-295,-880,138,328,-6,-3,1,5168,188,75,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2935,0,420030,0
420115,-692,-276,-8658,-303,-1024,329,328,-5,-2,0,5168,191,68,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2935,0,420048,0
420125,-1248,-470,-8554,-358,-1357,772,328,1,-2,-1,5168,191,48,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2935,0,420050,0
420135,-660,-708,-9328,-411,-1170,1019,328,-2,0,1,5168,190,59,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2935,0,420069,0
420145,-808,-218,-8458,-380,-1178,1252,327,-3,-1,0,5160,183,45,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2935,0,420078,0
420155,-192,332,-7722,-345,-1019,1226,328,2,1,0,5176,182,42,26,144,0,6,0,0,0,0,0,0,-32328,0,0,0,2935,0,420087,0
420165,412,400,-7698,-246,-676,893,327,-4,-3,-1,5168,185,45,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2935,0,420096,0
420175,774,-282,-7832,-163,-436,444,328,0,-2,-2,5160,186,65,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2935,0,420101,0
420185,1586,-860,-8056,-124,-108,-29,327,-1,1,0,5168,187,77,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2936,0,420101,0
420195,732,-818,-8700,-84,-74,-165,328,0,1,-1,5160,187,92,26,144,0,6,0,0,0,0,0,0,-32329,0,0,0,2936,0,420103,0
