state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
225606,-276,-446,-8318,-16,-39,39,3989,11,0,-3,0,191,27,25,144,0,6,0,0,0,0,0,0,-32332,0,0,0,3376,0,225601,0
225616,-270,-476,-8290,-19,-40,42,3988,-1,5,-2,0,189,31,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,225601,0
225626,-274,-468,-8290,-8,-40,38,3988,0,1,0,0,191,40,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3377,0,225602,0
225636,-268,-456,-8284,-17,-39,42,3987,0,-3,1,0,190,48,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3377,0,225606,0
225646,-280,-476,-8284,-14,-43,46,3989,-1,6,1,0,193,51,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,225606,0
225656,-274,-472,-8284,-16,-39,39,3988,-2,-2,-5,0,193,65,25,144,0,6,0,0,0,0,0,0,-32332,0,0,0,3376,0,225606,0
225666,-286,-466,-8284,-17,-43,39,3987,-7,-2,-1,0,198,73,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,225606,0
225676,-288,-474,-8276,-14,-41,42,3988,0,1,1,0,195,69,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3377,0,225607,0
225686,-302,-482,-8294,-17,-45,38,3987,1,0,1,0,189,42,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,225613,0
225696,-314,-474,-8274,-15,-36,37,3987,3,3,1,0,187,38,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3377,0,225613,0
225706,-282,-458,-8296,-13,-41,43,3988,0,-2,-5,0,191,58,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,225613,0
225716,-282,-458,-8286,-13,-42,37,3988,6,-5,-1,0,193,66,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,225613,0
225726,-290,-456,-8296,-16,-33,42,3987,-4,4,-1,0,191,42,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,225614,0
225736,-288,-464,-8302,-15,-42,41,3988,-3,-2,-1,0,190,15,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3377,0,225664,0
225746,-262,-466,-8286,-17,-35,38,3987,-8,2,5,0,190,26,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3378,0,225689,0
225756,-292,-496,-8290,-12,-43,39,3988,-1,2,0,0,194,41,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,225715,0
225766,-292,-474,-8292,-13,-44,40,3987,0,3,1,0,196,43,25,144,0,6,0,0,0,0,0,0,-32332,0,0,0,3378,0,225740,0
225776,-286,-462,-8298,-16,-37,45,3987,-5,3,0,0,196,30,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,225787,0
225786,-272,-472,-8292,-20,-41,34,3989,5,5,0,0,191,22,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3377,0,225787,0
225796,-290,-464,-8256,-15,-37,43,3988,-1,3,1,0,193,40,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3378,0,225787,0
225806,-296,-478,-8312,-16,-37,40,3987,-4,1,-1,0,196,51,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3376,0,225787,0
225816,-284,-436,-8270,-21,-41,34,3988,2,3,1,0,194,28,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,225788,0
225826,-280,-468,-8288,-18,-38,42,3988,-5,-4,0,0,191,26,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,225802,0
225836,-282,-458,-8294,-17,-43,39,3986,-10,1,0,0,188,27,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3377,0,225802,0
225846,-270,-470,-8316,-19,-38,40,3988,-8,-3,0,0,187,57,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3377,0,225802,0
225856,-282,-460,-8294,-16,-48,34,3987,0,0,-1,0,190,57,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,225802,0
225866,-290,-480,-8268,-18,-39,44,3988,3,-2,-1,0,191,46,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3377,0,225826,0
225876,-306,-472,-8322,-14,-36,39,3987,-1,-6,2,0,191,50,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3378,0,225973,0
225886,-312,-468,-8278,-18,-42,39,3987,-2,3,-2,0,192,40,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3377,0,225973,0
225896,-304,-468,-8264,-15,-38,36,3987,-3,-5,0,0,191,35,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3376,0,225973,0
225906,-274,-454,-8316,-17,-39,41,3987,-1,2,-2,0,188,27,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,225973,0
225916,-292,-488,-8302,-18,-38,39,3988,2,0,-3,0,191,19,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,225973,0
225926,-292,-460,-8306,-12,-39,39,3987,-5,-1,0,0,194,48,25,144,0,6,0,0,0,0,0,0,-32332,0,0,0,3376,0,225973,0
225936,-268,-452,-8306,-19,-38,37,3988,3,-8,0,0,203,70,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,225973,0
225946,-282,-476,-8280,-17,-36,41,3986,0,-3,-1,0,200,47,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,226017,0
225956,-260,-452,-8294,-16,-37,47,3988,6,0,-4,0,200,33,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3375,0,226099,0
225966,-284,-444,-8298,-18,-42,39,3988,3,-1,0,0,193,25,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3376,0,226099,0
225976,-282,-464,-8298,-14,-41,43,3988,0,4,-2,0,191,46,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,226099,0
225986,-300,-470,-8290,-15,-44,33,3988,0,-1,-2,0,185,28,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3377,0,226099,0
225996,-264,-484,-8284,-13,-39,38,3988,0,1,0,0,187,25,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3376,0,226099,0
226006,-264,-466,-8304,-11,-42,36,3986,-4,2,1,0,192,33,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3376,0,226099,0
226016,-276,-476,-8308,-13,-44,41,3990,17,1,-2,0,197,44,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,226099,0
226026,-280,-458,-8300,-16,-38,42,3987,0,1,2,0,195,29,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3376,0,226179,0
226036,-270,-456,-8282,-15,-41,37,3987,2,2,-1,0,190,-7,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3376,0,226179,0
226046,-282,-476,-8280,-18,-40,42,3987,2,-2,1,0,188,11,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3377,0,226179,0
226056,-266,-464,-8288,-19,-39,37,3988,4,2,-1,0,190,13,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3376,0,226179,0
226066,-296,-470,-8292,-17,-47,40,3988,0,-1,0,0,190,0,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,226179,0
226076,-292,-474,-8312,-17,-41,42,3988,-3,-1,1,0,186,-10,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3377,0,226179,0
226086,-274,-468,-8274,-16,-40,39,3987,-1,-1,0,0,185,6,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3376,0,226179,0
226096,-296,-458,-8284,-13,-42,41,3988,3,0,1,0,191,36,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3377,0,226186,0
226106,-282,-450,-8300,-17,-44,42,3988,4,2,4,0,199,45,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,226186,0
226116,-268,-454,-8284,-17,-38,40,3988,3,-2,1,0,197,18,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3377,0,226186,0
226126,-270,-482,-8292,-16,-40,39,3988,5,1,6,0,189,-9,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3377,0,226186,0
226136,-276,-474,-8298,-16,-38,40,3987,-1,3,2,0,184,11,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,226186,0
226146,-278,-426,-8302,-19,-38,36,3988,5,-4,2,0,185,47,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3376,0,226186,0
226156,-246,-458,-8298,-20,-37,41,3986,-5,-2,-1,0,190,70,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3377,0,226186,0
226166,-280,-482,-8278,-16,-42,40,3988,2,-1,0,0,194,71,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,226187,0
226176,-280,-468,-8256,-17,-40,42,3988,0,-1,-1,0,191,66,25,144,0,6,0,0,0,0,0,0,-32332,0,0,0,3377,0,226288,0
226186,-292,-486,-8274,-13,-36,35,3988,1,1,0,0,197,101,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3376,0,226288,0
226196,-274,-436,-8284,-17,-39,38,3986,-3,-6,0,0,189,74,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3377,0,226288,0
226206,-278,-456,-8292,-15,-41,40,3988,3,-1,0,0,191,84,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,226288,0
226216,-292,-450,-8318,-14,-37,41,3988,4,8,0,0,187,48,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3376,0,226288,0
226226,-290,-456,-8296,-16,-40,42,3988,-1,4,1,0,187,41,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3377,0,226288,0
226236,-282,-464,-8300,-16,-40,40,3986,-2,-2,0,0,189,51,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3376,0,226288,0
226246,-274,-446,-8292,-20,-34,40,3987,-1,-1,3,0,190,69,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3376,0,226288,0
226256,-294,-422,-8302,-11,-40,39,3989,7,2,-1,0,189,63,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3376,0,226364,0
226266,-272,-480,-8272,-17,-41,42,3987,0,-2,-1,0,191,37,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,226364,0
226276,-322,-462,-8274,-17,-34,37,3988,2,2,0,0,188,46,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3376,0,226364,0
226286,-266,-446,-8280,-18,-35,39,3988,8,0,0,0,185,53,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,226364,0
226296,-282,-434,-8316,-12,-44,40,3987,-4,1,0,0,185,73,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3376,0,226364,0
226306,-308,-458,-8278,-18,-44,40,3987,0,-5,-1,0,188,65,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3376,0,226372,0
226316,-278,-450,-8294,-18,-40,40,3988,1,0,-3,0,194,103,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3377,0,226372,0
226326,-302,-474,-8290,-15,-45,41,3987,-3,-4,0,0,191,103,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,226372,0
226336,-282,-416,-8300,-17,-37,44,3987,-3,-2,1,0,188,97,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3376,0,226372,0
226346,-288,-462,-8284,-15,-38,44,3988,2,1,1,0,190,58,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,226372,0
226356,-294,-484,-8276,-14,-37,43,3988,4,3,-1,0,188,33,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,226372,0
226366,-268,-466,-8286,-16,-43,39,3986,-11,-3,-3,0,190,18,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3376,0,226372,0
226376,-302,-460,-8276,-9,-38,39,3988,5,-3,-1,0,188,27,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3376,0,226379,0
226386,-284,-492,-8288,-18,-38,47,3987,-2,-1,-3,0,182,37,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3375,0,226379,0
226396,-284,-466,-8280,-17,-44,38,3987,0,-2,0,0,184,41,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3377,0,226379,0
226406,-282,-472,-8254,-16,-44,34,3987,-5,3,0,0,189,44,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3377,0,226379,0
226416,-274,-468,-8286,-18,-39,38,3988,7,3,0,0,189,29,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,226379,0
226426,-290,-462,-8288,-18,-41,37,3987,-2,-1,0,0,185,38,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3376,0,226379,0
226436,-282,-460,-8268,-19,-37,39,3987,-5,-1,-5,0,185,44,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,226379,0
226446,-292,-444,-8296,-18,-41,39,3987,-2,-3,0,0,185,38,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3377,0,226379,0
226456,-288,-478,-8308,-17,-37,41,3988,2,3,-1,0,187,52,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3377,0,226382,0
226466,-278,-454,-8276,-17,-42,44,3988,2,0,-1,0,184,54,25,144,0,6,0,0,0,0,0,0,-32332,0,0,0,3377,0,226382,0
226476,-292,-464,-8302,-7,-41,42,3988,0,-1,1,0,184,68,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3377,0,226382,0
226486,-284,-490,-8312,-16,-38,38,3987,2,-1,-4,0,184,79,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3377,0,226382,0
226496,-274,-480,-8302,-15,-45,42,3987,7,0,0,0,188,73,25,144,0,6,0,0,0,0,0,0,-32332,0,0,0,3377,0,226383,0
226506,-252,-476,-8272,-12,-46,42,3988,6,3,-2,0,192,78,25,144,0,6,0,0,0,0,0,0,-32332,0,0,0,3376,0,226455,0
226516,-282,-420,-8296,-18,-40,35,3988,0,-4,0,0,190,78,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,226481,0
226526,-284,-468,-8278,-14,-42,39,3987,-2,-5,1,0,188,69,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3377,0,226508,0
226536,-282,-492,-8278,-14,-42,39,3988,-2,2,0,0,184,54,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3376,0,226558,0
226546,-266,-438,-8290,-16,-41,43,3989,8,3,0,0,184,75,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,226616,0
226556,-266,-466,-8286,-14,-38,42,3988,9,8,-4,0,188,56,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3377,0,226616,0
226566,-276,-446,-8310,-14,-36,41,3988,2,6,-1,0,188,35,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3376,0,226616,0
226576,-308,-458,-8300,-18,-42,41,3987,0,-2,-2,0,189,42,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,226616,0
226586,-304,-466,-8296,-16,-39,40,3987,-3,-1,2,0,188,48,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3376,0,226616,0
226596,-282,-444,-8276,-16,-45,42,3989,5,5,0,0,188,67,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3377,0,226616,0
226606,-296,-470,-8296,-16,-40,39,3987,-1,1,1,0,189,25,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3377,0,226718,0
226616,-274,-454,-8288,-22,-36,42,3987,0,0,-1,0,188,18,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,226718,0
226626,-276,-496,-8288,-15,-46,42,3988,4,3,1,0,186,30,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3376,0,226718,0
226636,-296,-444,-8278,-20,-42,42,3986,-7,-1,2,0,183,49,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3377,0,226718,0
226646,-296,-458,-8308,-15,-40,40,3987,1,-4,0,0,184,71,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3377,0,226718,0
226656,-298,-460,-8266,-20,-39,43,3988,5,1,0,0,185,76,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3376,0,226771,0
226666,-270,-486,-8286,-16,-37,39,3987,-9,-1,-3,0,188,81,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3377,0,226771,0
226676,-258,-468,-8292,-9,-41,38,3986,0,-3,-5,0,186,70,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3376,0,226771,0
226686,-284,-466,-8294,-12,-38,37,3988,3,6,0,0,185,76,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,226771,0
226696,-278,-454,-8286,-17,-40,41,3988,-3,-2,1,0,183,82,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3377,0,226771,0
226706,-296,-458,-8276,-14,-38,39,3988,3,1,0,0,188,71,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,226771,0
226716,-286,-494,-8314,-17,-38,37,3987,-5,0,-2,0,188,75,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3377,0,226771,0
226726,-290,-462,-8290,-14,-41,42,3988,5,6,1,0,188,68,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,226808,0
226736,-280,-464,-8254,-18,-48,42,3988,4,2,0,0,189,66,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3377,0,226808,0
226746,-292,-472,-8298,-14,-39,39,3988,3,0,0,0,194,66,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,226808,0
226756,-274,-480,-8284,-12,-43,40,3987,3,-3,0,0,193,30,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3376,0,226808,0
226766,-268,-452,-8300,-18,-40,40,3988,12,-1,0,0,188,55,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,226808,0
226776,-278,-464,-8266,-20,-40,42,3989,0,-2,2,0,183,66,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3376,0,226808,0
226786,-262,-468,-8298,-13,-41,44,3986,-7,-5,1,0,183,93,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,226808,0
226796,-284,-474,-8300,-19,-37,45,3987,-3,-1,-1,0,184,94,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3376,0,226808,0
226806,-284,-468,-8302,-12,-39,42,3987,-6,0,1,0,185,84,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3376,0,226816,0
226816,-300,-448,-8284,-12,-39,42,3986,2,0,-3,0,185,54,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3376,0,226816,0
226826,-278,-486,-8296,-15,-39,42,3986,-6,4,0,0,184,45,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3377,0,226816,0
226836,-296,-446,-8276,-14,-44,39,3987,0,6,-1,0,186,54,25,144,0,6,0,0,0,0,0,0,-32330,0,0,0,3376,0,226816,0
226846,-292,-470,-8264,-19,-39,39,3989,-2,3,-1,0,190,61,25,144,0,6,0,0,0,0,0,0,-32331,0,0,0,3377,0,226816,0
