State time, Accel X, Accel Y, Accel Z, Gyro X, Gyro Y, Gyro Z, Encoder angle, Encoder velocity, Encoder acceleration, Motor voltage, Motor current, Battery voltage, Battery current, Ankle angle, Ankle vel, Percent Gait, Heelstrike Armed, Segmentation Trigger, Expected Duration, Current Command, Torque Command, Soft Sensor Time, Hip Soft Sensor, Knee Soft Sensor, MHE Percent Gait, 
 425755,68,-332,-8322,-6,49,36,326,0,1,5168,0,189,64,2458,0,-1,0,0,-1,400,56.0,15452.0,81.61,82.4,-1,
 425765,94,-338,-8294,-5,66,35,327,3,-4,5168,-1,193,102,2457,0,-1,0,0,-1,400,56.0,15469.0,81.61,82.52,-1,
 425805,112,-348,-8280,-17,-78,43,328,3,1,5160,3,189,79,2457,0,-1,0,0,-1,400,56.0,15501.0,81.5,82.52,-1,
 425815,82,-324,-8292,-23,-61,37,327,3,-2,5168,3,186,90,2458,0,-1,0,0,-1,400,56.0,15519.0,81.5,82.52,-1,
 425835,112,-328,-8296,-13,-34,43,327,-1,-1,5168,3,188,91,2457,0,-1,0,0,-1,400,56.0,15535.0,81.5,82.52,-1,
 425845,130,-350,-8306,-12,-63,42,326,-1,-3,5168,0,190,76,2458,0,-1,0,0,-1,400,56.0,15552.0,81.5,82.63,-1,
 425855,94,-346,-8274,-16,-78,42,326,-4,-1,5160,0,187,63,2458,0,-1,0,0,-1,400,56.0,15584.0,81.39,82.63,-1,
 425875,110,-334,-8320,-17,-73,42,326,-2,-2,5168,1,189,71,2457,0,-1,0,0,-1,400,56.0,15602.0,81.39,82.63,-1,
 425905,86,-338,-8274,-11,7,37,326,-6,3,5160,1,187,62,2458,0,-1,0,0,-1,400,56.0,15618.0,81.39,82.63,-1,
 425925,96,-340,-8252,-22,-70,45,326,-3,-2,5160,1,187,100,2458,0,-1,0,0,-1,400,56.0,15635.0,81.5,82.75,-1,
 425955,154,-338,-8282,-14,-37,45,328,0,-1,5160,1,191,69,2458,0,-1,0,0,-1,400,56.0,15651.0,81.61,82.63,-1,
 425975,88,-362,-8322,-12,-81,39,328,6,2,5160,1,190,64,2457,0,-1,0,0,-1,400,56.0,15668.0,81.5,82.63,-1,
 425985,106,-374,-8260,-25,-78,45,327,0,0,5168,4,188,51,2458,0,-1,0,0,-1,400,56.0,15685.0,81.5,82.63,-1,
 425995,102,-330,-8266,-22,-52,45,326,-2,0,5168,0,188,52,2458,0,-1,0,0,-1,400,56.0,15701.0,81.39,82.52,-1,
 426005,78,-328,-8320,-22,-18,37,328,0,-1,5160,1,189,45,2458,0,-1,0,0,-1,400,56.0,15717.0,81.39,82.52,-1,
 426015,58,-326,-8330,-13,-15,39,327,3,-2,5168,0,183,42,2457,0,-1,0,0,-1,400,56.0,15734.0,81.39,82.52,-1,
 426055,98,-344,-8284,-12,-27,36,328,-4,2,5152,-3,181,44,2458,0,-1,0,0,-1,400,56.0,15751.0,81.39,82.52,-1,
 426065,124,-350,-8296,-15,-30,42,328,6,-3,5176,-1,183,79,2456,0,-1,0,0,-1,400,56.0,15768.0,81.39,82.52,-1,
 426075,80,-342,-8302,-18,-49,39,326,-4,-4,5176,2,186,71,2458,0,-1,0,0,-1,400,56.0,15784.0,81.5,82.52,-1,
 426095,102,-352,-8272,-17,-56,39,327,1,-2,5160,-4,192,81,2457,0,-1,0,0,-1,400,56.0,15800.0,81.5,82.52,-1,
 426105,102,-330,-8298,-17,-51,39,326,-3,1,5160,0,193,65,2458,0,-1,0,0,-1,400,56.0,15818.0,81.5,82.52,-1,
 426135,90,-354,-8306,-16,-32,41,327,0,-1,5160,3,187,85,2458,0,-1,0,0,-1,400,56.0,15834.0,81.5,82.52,-1,
 426145,90,-344,-8316,-12,-35,38,327,0,3,5168,-1,187,76,2458,0,-1,0,0,-1,400,56.0,15851.0,81.5,82.52,-1,
 426165,74,-340,-8306,-12,-36,39,327,-2,2,5168,1,181,49,2457,0,-1,0,0,-1,400,56.0,15867.0,81.5,82.63,-1,
 426185,106,-356,-8308,-16,-39,42,326,4,-3,5160,0,188,56,2458,0,-1,0,0,-1,400,56.0,15883.0,81.5,82.63,-1,
 426195,70,-304,-8306,-15,-42,38,327,0,1,5176,-3,187,82,2458,0,-1,0,0,-1,400,56.0,15901.0,81.5,82.63,-1,
 426205,88,-354,-8290,-17,-35,43,327,0,-1,5160,0,188,83,2457,0,-1,0,0,-1,400,56.0,15917.0,81.5,82.63,-1,
 426215,102,-318,-8302,-15,-39,38,327,-3,0,5168,-1,188,90,2458,0,-1,0,0,-1,400,56.0,15950.0,81.5,82.75,-1,
 426255,88,-316,-8306,-17,-34,45,328,1,0,5152,3,188,41,2458,0,-1,0,0,-1,400,56.0,15967.0,81.5,82.63,-1,
 426285,82,-332,-8318,-15,-38,37,327,6,1,5168,2,184,62,2457,0,-1,0,0,-1,400,56.0,15984.0,81.5,82.63,-1,
 426305,96,-344,-8290,-15,-43,42,325,-9,4,5168,-3,186,58,2456,0,-1,0,0,-1,400,56.0,16000.0,81.5,82.63,-1,
 426315,80,-312,-8306,-15,-42,39,328,-1,-5,5168,0,189,67,2457,0,-1,0,0,-1,400,56.0,16016.0,81.5,82.63,-1,
 426335,84,-358,-8276,-20,-38,44,327,0,-2,5168,1,187,38,2458,0,-1,0,0,-1,400,56.0,16033.0,81.5,82.63,-1,
 426355,98,-346,-8298,-19,-42,41,328,-1,0,5168,1,183,26,2456,0,-1,0,0,-1,400,56.0,16050.0,81.5,82.63,-1,
 426365,96,-356,-8296,-12,-38,44,327,-2,-1,5168,2,187,35,2457,0,-1,0,0,-1,400,56.0,16067.0,81.5,82.63,-1,
 426385,82,-338,-8302,-20,-35,45,329,0,-1,5168,1,184,19,2457,0,-1,0,0,-1,400,56.0,16083.0,81.5,82.63,-1,
 426405,80,-354,-8298,-17,-35,40,327,0,1,5168,-1,193,51,2457,0,-1,0,0,-1,400,56.0,16099.0,81.5,82.75,-1,
 426415,74,-338,-8290,-12,-43,40,327,0,-1,5168,2,192,46,2458,0,-1,0,0,-1,400,56.0,16117.0,81.5,82.63,-1,
 426435,90,-330,-8288,-11,-39,41,328,2,5,5168,3,190,23,2457,0,-1,0,0,-1,400,56.0,16133.0,81.5,82.63,-1,
 426455,94,-344,-8286,-16,-36,39,327,-1,-2,5168,-3,189,31,2458,0,-1,0,0,-1,400,56.0,16150.0,81.5,82.63,-1,
 426475,74,-328,-8298,-12,-37,43,326,-3,1,5176,6,189,14,2458,0,-1,0,0,-1,400,56.0,16166.0,81.5,82.52,-1,
 426485,106,-342,-8300,-14,-40,39,326,-3,2,5168,3,187,19,2457,0,-1,0,0,-1,400,56.0,16182.0,81.5,82.52,-1,
 426495,72,-354,-8282,-16,-45,43,327,1,3,5168,-1,185,41,2458,0,-1,0,0,-1,400,56.0,16200.0,81.5,82.52,-1,
 426535,92,-374,-8298,-16,-43,38,327,3,-3,5168,0,189,51,2458,0,-1,0,0,-1,400,56.0,16233.0,81.5,82.63,-1,
 426555,96,-342,-8306,-18,-39,41,327,2,-1,5168,-2,184,40,2458,0,-1,0,0,-1,400,56.0,16249.0,81.5,82.63,-1,
 426565,98,-348,-8276,-13,-41,41,326,-5,-1,5168,3,182,29,2458,0,-1,0,0,-1,400,56.0,16266.0,81.5,82.75,-1,
 426585,96,-320,-8302,-14,-38,39,326,-5,-3,5160,-4,187,55,2458,0,-1,0,0,-1,400,56.0,16283.0,81.5,82.63,-1,
 426595,88,-354,-8310,-14,-37,41,327,1,-1,5168,-2,186,54,2456,0,-1,0,0,-1,400,56.0,16299.0,81.5,82.75,-1,
 426605,86,-362,-8302,-15,-40,45,327,-1,-2,5168,1,186,60,2458,0,-1,0,0,-1,400,56.0,16315.0,81.5,82.63,-1,
 426615,92,-364,-8290,-14,-40,41,327,0,2,5160,-2,191,67,2457,0,-1,0,0,-1,400,56.0,16332.0,81.5,82.52,-1,
 426655,74,-348,-8298,-19,-37,37,327,10,1,5168,1,191,82,2456,0,-1,0,0,-1,400,56.0,16349.0,81.5,82.63,-1,
 426665,106,-360,-8296,-21,-37,39,328,-3,-3,5168,1,188,75,2457,0,-1,0,0,-1,400,56.0,16366.0,81.5,82.63,-1,
 426685,108,-320,-8300,-16,-43,42,327,1,1,5168,4,188,85,2457,0,-1,0,0,-1,400,56.0,16382.0,81.5,82.52,-1,
 426695,86,-342,-8302,-18,-37,45,326,-1,-1,5168,0,190,62,2458,0,-1,0,0,-1,400,56.0,16398.0,81.5,82.4,-1,
 426705,88,-342,-8298,-15,-41,40,327,4,2,5168,-1,191,50,2458,0,-1,0,0,-1,400,56.0,16416.0,81.5,82.52,-1,
 426735,80,-338,-8292,-17,-41,39,327,0,-5,5168,-1,186,44,2456,0,-1,0,0,-1,400,56.0,16432.0,81.5,82.63,-1,
 426755,104,-346,-8300,-15,-44,41,328,0,6,5168,0,184,42,2457,0,-1,0,0,-1,400,56.0,16449.0,81.5,82.52,-1,
 426765,70,-348,-8278,-19,-44,41,327,1,2,5184,2,186,44,2458,0,-1,0,0,-1,400,56.0,16465.0,81.5,82.4,-1,
 426775,84,-356,-8314,-14,-40,40,328,3,4,5168,0,188,50,2457,0,-1,0,0,-1,400,56.0,16499.0,81.5,82.4,-1,
 426785,102,-348,-8292,-18,-36,37,326,-4,-2,5168,2,187,62,2457,0,-1,0,0,-1,400,56.0,16499.0,81.5,82.4,-1,
 426815,86,-330,-8276,-18,-37,46,327,0,-4,5168,0,190,76,2458,0,-1,0,0,-1,400,56.0,16515.0,81.5,82.52,-1,
 426835,98,-354,-8286,-21,-40,41,326,-3,1,5160,1,186,31,2458,0,-1,0,0,-1,400,56.0,16532.0,81.5,82.4,-1,
 426845,62,-350,-8278,-13,-42,38,327,-1,0,5168,-1,187,19,2456,0,-1,0,0,-1,400,56.0,16548.0,81.5,82.52,-1,
 426865,96,-330,-8310,-14,-46,40,327,0,1,5160,0,191,63,2458,0,-1,0,0,-1,400,56.0,16565.0,81.5,82.63,-1,
 426885,92,-350,-8296,-14,-40,43,327,-3,0,5168,0,192,67,2457,0,-1,0,0,-1,400,56.0,16582.0,81.5,82.63,-1,
 426905,84,-314,-8302,-15,-37,43,327,-1,1,5168,2,191,51,2458,0,-1,0,0,-1,400,56.0,16598.0,81.5,82.63,-1,
 426915,88,-344,-8288,-20,-36,44,327,0,2,5160,0,190,79,2458,0,-1,0,0,-1,400,56.0,16614.0,81.5,82.52,-1,
 426935,104,-344,-8314,-16,-44,39,327,2,0,5168,2,188,74,2458,0,-1,0,0,-1,400,56.0,16631.0,81.5,82.52,-1,
 426955,104,-348,-8282,-19,-39,43,327,-2,0,5168,0,185,61,2458,0,-1,0,0,-1,400,56.0,16648.0,81.5,82.52,-1,
 426965,84,-330,-8296,-18,-39,42,327,-8,-1,5168,0,184,54,2458,0,-1,0,0,-1,400,56.0,16665.0,81.5,82.52,-1,
 426985,88,-332,-8294,-13,-38,44,328,1,1,5168,3,189,51,2457,0,-1,0,0,-1,400,56.0,16681.0,81.5,82.4,-1,
 426995,104,-346,-8316,-13,-39,38,327,1,1,5168,-2,190,69,2457,0,-1,0,0,-1,400,56.0,16697.0,81.5,82.52,-1,
 427015,90,-336,-8306,-18,-37,45,328,1,-6,5168,2,185,55,2458,0,-1,0,0,-1,400,56.0,16715.0,81.5,82.52,-1,
 427035,80,-342,-8268,-15,-47,40,328,2,-2,5160,2,187,34,2458,0,-1,0,0,-1,400,56.0,16731.0,81.39,82.63,-1,
 427055,82,-358,-8292,-15,-34,39,328,-3,0,5168,-1,182,29,2458,0,-1,0,0,-1,400,56.0,16748.0,81.39,82.63,-1,
 427065,94,-352,-8276,-18,-41,45,327,3,-4,5168,2,184,48,2457,0,-1,0,0,-1,400,56.0,16764.0,81.39,82.52,-1,
 427085,62,-334,-8296,-22,-43,44,327,-3,0,5168,2,186,65,2458,0,-1,0,0,-1,400,56.0,16780.0,81.39,82.52,-1,
 427105,86,-362,-8280,-15,-28,39,327,-5,2,5168,-3,188,80,2458,0,-1,0,0,-1,400,56.0,16798.0,81.39,82.52,-1,
 427115,74,-352,-8274,-19,-29,42,328,11,1,5168,1,188,77,2458,0,-1,0,0,-1,400,56.0,16814.0,81.39,82.52,-1,
 427135,86,-366,-8286,-16,-41,36,327,3,-1,5168,0,187,74,2457,0,-1,0,0,-1,400,56.0,16831.0,81.5,82.52,-1,
 427145,98,-326,-8292,-20,-37,41,327,0,1,5168,-3,188,63,2458,0,-1,0,0,-1,400,56.0,16881.0,81.5,82.75,-1,
 427155,100,-330,-8280,-15,-34,40,327,5,0,5168,0,188,54,2457,0,-1,0,0,-1,400,56.0,16897.0,81.5,82.63,-1,
 427195,102,-330,-8284,-15,-53,44,326,-3,-3,5168,0,182,45,2458,0,-1,0,0,-1,400,56.0,16913.0,81.61,82.4,-1,
 427215,94,-334,-8310,-14,-35,43,328,0,0,5168,-2,185,60,2458,0,-1,0,0,-1,400,56.0,16930.0,81.61,82.29,-1,
 427245,80,-316,-8336,-9,-15,40,328,-1,3,5176,-2,189,49,2458,0,-1,0,0,-1,400,56.0,16947.0,81.73,82.29,-1,
 427255,80,-362,-8320,-1,19,38,328,5,0,5168,-2,192,67,2456,0,-1,0,0,-1,400,56.0,16964.0,81.84,82.29,-1,
 427275,108,-374,-8240,-13,34,41,327,-2,2,5168,0,187,74,2458,0,-1,0,0,-1,400,56.0,16980.0,81.95,82.29,-1,
 427295,84,-318,-8246,-25,-102,43,327,-2,-1,5160,-6,185,58,2457,0,-1,0,0,-1,400,56.0,16996.0,81.84,82.29,-1,
 427315,96,-380,-8286,-28,-72,39,328,6,-1,5168,1,180,42,2458,0,-1,0,0,-1,400,56.0,17014.0,81.84,82.18,-1,
 427335,92,-354,-8290,-8,3,39,328,6,-1,5168,0,186,60,2457,0,-1,0,0,-1,400,56.0,17030.0,81.84,82.18,-1,
 427345,88,-340,-8262,-15,-7,38,327,1,1,5160,-2,188,64,2457,0,-1,0,0,-1,400,56.0,17047.0,81.84,82.18,-1,
 427365,110,-342,-8290,-22,-79,36,326,-8,-5,5160,0,191,53,2458,0,-1,0,0,-1,400,56.0,17063.0,81.73,82.29,-1,
 427385,90,-342,-8312,-21,-60,40,327,-4,3,5168,5,189,63,2458,0,-1,0,0,-1,400,56.0,17079.0,81.73,82.4,-1,
 427395,96,-322,-8308,-12,-36,42,327,0,-1,5168,-3,188,62,2458,0,-1,0,0,-1,400,56.0,17097.0,81.61,82.4,-1,
 427415,96,-350,-8302,-16,-42,41,328,3,1,5168,-1,186,37,2458,0,-1,0,0,-1,400,56.0,17113.0,81.61,82.29,-1,
 427435,66,-338,-8378,0,11,35,327,-3,0,5160,1,184,53,2458,0,-1,0,0,-1,400,56.0,17130.0,81.61,82.18,-1,
 427445,0,-340,-8384,46,126,3,326,-7,0,5160,-2,184,52,2458,0,-1,0,0,-1,400,56.0,17146.0,81.61,82.29,-1,
 427465,-164,-500,-8898,709,1754,-1034,328,-8,-3,5168,0,184,61,2470,0,-1,0,0,-1,400,56.0,17163.0,81.61,82.29,-1,
 427475,588,-268,-2610,1,2351,-1216,328,-2,-4,5168,-2,185,72,2470,0,-1,0,0,-1,400,56.0,17180.0,81.61,82.18,-1,
 427495,-1870,-1504,-8936,-206,-1955,-1240,327,-3,-2,5160,0,186,74,2471,0,-1,0,0,-1,400,56.0,17196.0,81.61,82.29,-1,
 427515,160,-58,-8180,-542,-1918,-692,327,-5,-4,5168,0,191,49,2472,0,-1,0,0,-1,400,56.0,17229.0,81.61,82.4,-1,
 427545,536,-258,-9082,189,1379,93,327,0,4,5168,-2,188,33,2471,0,-1,0,0,-1,400,56.0,17246.0,81.5,82.29,-1,
 427565,510,-330,-7572,133,301,344,328,0,1,5168,2,188,76,2472,0,-1,0,0,-1,400,56.0,17263.0,81.5,82.4,-1,
 427585,-8,-438,-8104,-65,-1029,381,327,-1,1,5168,5,191,72,2471,0,-1,0,0,-1,400,56.0,17279.0,81.5,82.29,-1,
 427595,92,-384,-8202,-164,-1151,305,328,4,-1,5160,-4,195,69,2472,0,-1,0,0,-1,400,56.0,17295.0,81.5,82.29,-1,
 427605,-434,-218,-8694,-150,-761,97,328,0,1,5168,0,192,52,2471,0,-1,0,0,-1,400,56.0,17312.0,81.5,82.29,-1,
 427615,-262,-382,-8272,-73,-169,10,327,-6,-2,5160,0,189,45,2471,0,-1,0,0,-1,400,56.0,17312.0,81.5,82.29,-1,
 427625,-60,-330,-8380,45,546,-22,327,-1,2,5168,4,190,43,2471,0,-1,0,0,-1,400,56.0,17329.0,81.61,82.29,-1,
 427655,286,-318,-8006,19,113,23,327,-1,3,5176,2,188,100,2472,0,-1,0,0,-1,400,56.0,17346.0,81.61,82.29,-1,
 427665,322,-332,-8086,-50,-319,52,328,-1,1,5168,0,188,85,2471,0,-1,0,0,-1,400,56.0,17362.0,81.61,82.29,-1,
 427675,148,-334,-8286,-78,-498,53,328,6,-2,5168,-1,187,55,2472,0,-1,0,0,-1,400,56.0,17396.0,81.5,82.29,-1,
 427705,-30,-324,-8296,-9,87,31,329,3,1,5168,0,188,65,2471,0,-1,0,0,-1,400,56.0,17412.0,81.39,82.29,-1,
 427735,142,-378,-8220,-1,229,31,328,-1,-4,5168,0,188,69,2472,0,-1,0,0,-1,400,56.0,17429.0,81.39,82.29,-1,
 427745,210,-352,-8156,-16,-59,39,327,-3,-3,5168,-2,186,50,2471,0,-1,0,0,-1,400,56.0,17445.0,81.28,82.29,-1,
 427765,78,-346,-8300,-42,-324,44,328,-5,-1,5168,0,187,67,2471,0,-1,0,0,-1,400,56.0,17461.0,81.28,82.29,-1,
 427775,100,-316,-8330,-33,-238,39,327,-2,-2,5160,0,187,76,2471,0,-1,0,0,-1,400,56.0,17479.0,81.17,82.4,-1,
 427785,52,-354,-8364,-21,-40,37,328,-2,2,5168,1,184,55,2471,0,-1,0,0,-1,400,56.0,17528.0,81.17,82.18,-1,
 427815,120,-368,-8278,-7,155,39,329,2,-2,5168,-1,189,71,2471,0,-1,0,0,-1,400,56.0,17545.0,81.17,82.06,-1,
 427865,72,-324,-8334,-20,-99,41,327,-5,0,5160,0,186,54,2471,0,-1,0,0,-1,400,56.0,17562.0,81.28,81.95,-1,
 427875,54,-340,-8312,-10,-9,39,328,4,0,5168,-1,187,51,2471,0,-1,0,0,-1,400,56.0,17578.0,81.28,82.06,-1,
 427885,82,-336,-8332,-5,65,42,328,5,2,5168,3,189,45,2471,0,-1,0,0,-1,400,56.0,17578.0,81.28,82.06,-1,
 427895,120,-340,-8274,-10,59,43,327,0,-1,5152,-3,189,44,2472,0,-1,0,0,-1,400,56.0,17594.0,81.28,82.06,-1,
 427905,118,-356,-8260,-11,-38,40,328,-2,-1,5168,-1,188,49,2471,0,-1,0,0,-1,400,56.0,17611.0,81.39,81.95,-1,
 427935,42,-366,-8292,-35,-138,44,326,-9,-2,5160,-3,188,53,2471,0,-1,0,0,-1,400,56.0,17628.0,81.39,81.95,-1,
 427945,12,-300,-8334,-5,-59,45,328,0,2,5168,-2,190,72,2471,0,-1,0,0,-1,400,56.0,17645.0,81.39,82.06,-1,
 427965,84,-326,-8290,-16,64,39,327,-8,2,5168,2,191,90,2472,0,-1,0,0,-1,400,56.0,17661.0,81.5,82.18,-1,
 427985,86,-366,-8308,-9,27,39,328,-1,-1,5168,0,188,57,2471,0,-1,0,0,-1,400,56.0,17677.0,81.5,82.29,-1,
 427995,110,-356,-8232,-23,-18,35,328,-2,0,5160,-1,188,51,2471,0,-1,0,0,-1,400,56.0,17695.0,81.5,82.4,-1,
 428015,124,-400,-8216,-11,-65,37,328,3,5,5160,1,184,52,2471,0,-1,0,0,-1,400,56.0,17728.0,81.5,82.29,-1,
 428045,50,-326,-8290,-15,-20,35,327,-4,0,5168,0,188,41,2471,0,-1,0,0,-1,400,56.0,17744.0,81.39,82.29,-1,
 428065,66,-322,-8470,-3,-5,36,328,3,4,5168,-1,186,83,2471,0,-1,0,0,-1,400,56.0,17760.0,81.5,82.52,-1,
 428085,118,-368,-8314,-23,-74,41,328,1,0,5168,0,186,58,2471,0,-1,0,0,-1,400,56.0,17778.0,81.5,82.52,-1,
 428095,42,-270,-8412,-10,-72,39,328,3,-1,5160,-2,188,46,2471,0,-1,0,0,-1,400,56.0,17794.0,81.5,82.52,-1,
 428105,94,-314,-8380,-12,-69,42,327,-2,0,5168,2,187,55,2471,0,-1,0,0,-1,400,56.0,17811.0,81.5,82.52,-1,
 428125,76,-340,-8340,-15,-24,40,328,-4,2,5152,-2,183,55,2471,0,-1,0,0,-1,400,56.0,17827.0,81.39,82.52,-1,
 428145,46,-344,-8292,-13,-5,42,327,-2,-6,5160,1,184,55,2472,0,-1,0,0,-1,400,56.0,17843.0,81.39,82.63,-1,
 428165,108,-336,-8264,-15,-56,41,329,8,0,5168,-3,185,52,2472,0,-1,0,0,-1,400,56.0,17861.0,81.39,82.63,-1,
 428175,100,-326,-8272,-23,-76,42,328,0,-1,5160,-3,186,54,2472,0,-1,0,0,-1,400,56.0,17877.0,81.39,82.63,-1,
 428195,84,-310,-8274,-21,-63,39,328,5,1,5168,-2,186,57,2471,0,-1,0,0,-1,400,56.0,17893.0,81.39,82.63,-1,
 428215,102,-352,-8300,-14,-7,41,328,1,2,5168,0,185,62,2471,0,-1,0,0,-1,400,56.0,17910.0,81.39,82.63,-1,
 428225,102,-320,-8286,-13,-17,39,327,-2,-1,5160,-4,187,63,2471,0,-1,0,0,-1,400,56.0,17927.0,81.39,82.75,-1,
 428245,104,-320,-8296,-20,-78,39,328,0,4,5160,-6,187,79,2471,0,-1,0,0,-1,400,56.0,17944.0,81.39,82.75,-1,
 428265,116,-348,-8294,-17,-53,40,328,-3,5,5168,0,188,75,2472,0,-1,0,0,-1,400,56.0,17960.0,81.39,82.75,-1,
 428275,56,-324,-8346,-13,-20,37,328,-2,0,5160,0,185,73,2471,0,-1,0,0,-1,400,56.0,17976.0,81.39,82.75,-1,
 428295,92,-350,-8336,-5,19,35,327,-2,-4,5160,-1,188,103,2471,0,-1,0,0,-1,400,56.0,17993.0,81.39,82.75,-1,
 428315,150,-364,-8268,-25,-67,41,328,-1,0,5168,2,185,72,2471,0,-1,0,0,-1,400,56.0,18010.0,81.39,82.75,-1,
 428325,122,-328,-8310,-35,-140,45,328,2,3,5160,-4,184,61,2472,0,-1,0,0,-1,400,56.0,18027.0,81.5,82.63,-1,
 428355,62,-336,-8294,-11,-35,40,328,4,-2,5168,-5,187,38,2471,0,-1,0,0,-1,400,56.0,18059.0,81.5,82.52,-1,
 428375,94,-322,-8296,-14,19,39,327,-1,3,5160,-2,184,69,2471,0,-1,0,0,-1,400,56.0,18077.0,81.39,82.52,-1,
 428395,120,-348,-8294,-21,-62,41,328,2,-2,5168,0,188,90,2471,0,-1,0,0,-1,400,56.0,18093.0,81.5,82.52,-1,
 428405,114,-340,-8310,-19,-109,39,328,-1,3,5160,2,195,76,2471,0,-1,0,0,-1,400,56.0,18110.0,81.39,82.52,-1,
 428415,94,-340,-8306,-17,-114,43,328,-1,2,5168,0,194,60,2472,0,-1,0,0,-1,400,56.0,18142.0,81.5,82.4,-1,
 428425,86,-350,-8282,-17,-128,35,328,-2,0,5160,-1,194,73,2472,0,-1,0,0,-1,400,56.0,18160.0,81.5,82.52,-1,
 428465,46,-350,-8286,-10,-34,39,328,1,2,5168,0,185,74,2472,0,-1,0,0,-1,400,56.0,18176.0,81.61,82.52,-1,
 428495,74,-348,-8294,-16,-24,38,327,-5,0,5160,1,184,42,2471,0,-1,0,0,-1,400,56.0,18192.0,81.73,82.52,-1,
 428505,110,-344,-8276,-20,-21,38,327,-2,-5,5160,0,185,35,2471,0,-1,0,0,-1,400,56.0,18209.0,81.73,82.52,-1,
 428535,60,-342,-8300,-6,38,39,328,0,1,5160,0,185,62,2471,0,-1,0,0,-1,400,56.0,18226.0,81.73,82.4,-1,
 428545,84,-320,-8322,2,70,39,327,4,-1,5168,-4,186,59,2472,0,-1,0,0,-1,400,56.0,18243.0,81.73,82.4,-1,
 428565,124,-378,-8272,-11,-32,34,328,5,0,5176,2,187,49,2472,0,-1,0,0,-1,400,56.0,18259.0,81.61,82.4,-1,
 428585,104,-318,-8286,-27,-105,40,328,0,-6,5160,2,184,59,2472,0,-1,0,0,-1,400,56.0,18275.0,81.61,82.4,-1,
 428595,92,-336,-8334,-22,-107,37,327,-1,0,5160,-2,185,49,2471,0,-1,0,0,-1,400,56.0,18292.0,81.61,82.4,-1,
 428615,62,-350,-8288,-23,-34,37,327,1,2,5168,3,183,71,2471,0,-1,0,0,-1,400,56.0,18309.0,81.61,82.29,-1,
 428625,66,-298,-8330,-18,1,31,326,-6,-1,5160,-1,185,75,2472,0,-1,0,0,-1,400,56.0,18326.0,81.61,82.29,-1,
 428645,102,-312,-8278,-20,-17,41,327,-1,2,5168,0,188,62,2471,0,-1,0,0,-1,400,56.0,18342.0,81.5,82.29,-1,
 428655,132,-350,-8314,-15,-44,45,329,9,-1,5160,0,191,61,2471,0,-1,0,0,-1,400,56.0,18358.0,81.5,82.29,-1,
 428675,90,-346,-8274,-23,-65,40,328,-3,-4,5168,0,187,79,2472,0,-1,0,0,-1,400,56.0,18376.0,81.61,82.18,-1,
 428695,104,-352,-8286,-14,-38,35,328,2,-4,5168,-1,189,37,2471,0,-1,0,0,-1,400,56.0,18392.0,81.61,82.18,-1,
 428715,90,-330,-8368,-14,-6,38,327,-1,-1,5168,-2,185,50,2472,0,-1,0,0,-1,400,56.0,18409.0,81.61,82.06,-1,
 428725,74,-348,-8264,-16,-8,45,327,0,1,5168,-1,187,54,2471,0,-1,0,0,-1,400,56.0,18425.0,81.5,81.95,-1,
 428745,72,-324,-8290,-22,-46,42,328,1,0,5160,-2,191,67,2472,0,-1,0,0,-1,400,56.0,18441.0,81.5,82.06,-1,
 428755,100,-314,-8290,-21,-56,42,328,6,0,5160,0,186,73,2472,0,-1,0,0,-1,400,56.0,18459.0,81.5,82.06,-1,
 428765,80,-358,-8294,-19,-66,39,328,3,3,5168,-2,183,64,2472,0,-1,0,0,-1,400,56.0,18475.0,81.5,82.18,-1,
 428775,94,-340,-8310,-17,-54,38,327,-1,1,5160,0,185,84,2471,0,-1,0,0,-1,400,56.0,18491.0,81.5,82.18,-1,
 428795,80,-342,-8314,-15,-33,41,328,7,2,5168,-5,185,91,2471,0,-1,0,0,-1,400,56.0,18524.0,81.61,82.18,-1,
 428805,98,-354,-8266,-15,-36,44,328,1,2,5152,0,185,78,2472,0,-1,0,0,-1,400,56.0,18542.0,81.61,82.29,-1,
 428825,104,-336,-8306,-19,-51,42,327,-4,0,5168,0,186,74,2471,0,-1,0,0,-1,400,56.0,18558.0,81.61,82.18,-1,
 428855,98,-370,-8292,-20,-63,41,327,-2,0,5160,5,192,76,2471,0,-1,0,0,-1,400,56.0,18574.0,81.61,82.52,-1,
 428885,78,-332,-8298,-19,-55,41,328,7,0,5160,1,186,45,2471,0,-1,0,0,-1,400,56.0,18591.0,81.73,82.4,-1,
 428905,106,-314,-8190,-16,-34,35,328,0,-1,5168,0,185,44,2471,0,-1,0,0,-1,400,56.0,18608.0,81.73,82.4,-1,
 428925,98,-332,-8258,0,1,36,328,1,-3,5176,-1,190,79,2471,0,-1,0,0,-1,400,56.0,18625.0,81.73,82.4,-1,
 428945,58,-364,-8240,80,384,19,328,2,2,5160,-1,189,84,2471,0,-1,0,0,-1,400,56.0,18657.0,81.73,82.4,-1,
 428975,232,-422,-7942,-45,-218,56,327,-1,-1,5168,-6,186,46,2471,0,-1,0,0,-1,400,56.0,18675.0,81.61,82.52,-1,
 428995,94,-332,-8378,-122,-449,61,326,1,-3,5168,-4,186,18,2472,0,-1,0,0,-1,400,56.0,18691.0,81.61,82.52,-1,
